name,sn,scale,date,rev,printed,Recon,series,Shaded_Relief,Best_topo,best_sr,best_mil,best_bath,Color,file,raster,Cell_name,dups,Notes
Harrison Bay,360908,250000,1955,,1967,0,Topographic,1,0,0,0,0,,AK_Harrison Bay_360908_1955_250000_geo.tif,AK_Harrison Bay_360908_1955_250000_geo,Harrison Bay,,
Harrison Bay,360911,250000,1955,,1967,0,Topographic,0,0,0,0,0,,AK_Harrison Bay_360911_1955_250000_geo.tif,AK_Harrison Bay_360911_1955_250000_geo,Harrison Bay,,
Harrison Bay,360912,250000,1955,1976,1977,0,Topographic,1,0,1,0,0,,AK_Harrison Bay_360912_1955_250000_geo.tif,AK_Harrison Bay_360912_1955_250000_geo,Harrison Bay,,
Harrison Bay,463760,250000,1955,1976,1977,0,Topographic,0,0,0,0,0,,AK_Harrison Bay_463760_1955_250000_geo.tif,AK_Harrison Bay_463760_1955_250000_geo,Harrison Bay,,
Harrison Bay,360914,250000,1955,1984,1984,0,Topographic,0,0,0,0,0,,AK_Harrison Bay_360914_1955_250000_geo.tif,AK_Harrison Bay_360914_1955_250000_geo,Harrison Bay,,
Harrison Bay,360915,250000,1955,1984,1984,0,Topographic,0,1,0,0,0,,AK_Harrison Bay_360915_1955_250000_geo.tif,AK_Harrison Bay_360915_1955_250000_geo,Harrison Bay,,1) USGS logo in marginalia
Healy,360917,250000,1951,,1951,1,Topographic,0,0,0,0,0,sepia,AK_Healy_360917_1951_250000_geo.tif,AK_Healy_360917_1951_250000_geo,Healy,,1) Print date assumed (hand labelled: 6-13-1951)
Healy,360918,250000,1951,,1951,1,Topographic,1,0,0,0,0,,AK_Healy_360918_1951_250000_geo.tif,AK_Healy_360918_1951_250000_geo,Healy,,1) Print date assumed (hand labelled: 6-13-1951)
Healy,360920,250000,1951,1956,1957,1,Topographic,1,0,1,0,0,,AK_Healy_360920_1951_250000_geo.tif,AK_Healy_360920_1951_250000_geo,Healy,,
Healy,360921,250000,1951,1956,1957,1,Topographic,0,0,0,0,0,sepia,AK_Healy_360921_1951_250000_geo.tif,AK_Healy_360921_1951_250000_geo,Healy,,
Healy,360919,250000,1951,1956,1964,1,Topographic,0,0,0,0,0,,AK_Healy_360919_1951_250000_geo.tif,AK_Healy_360919_1951_250000_geo,Healy,,
Healy,360922,250000,1956,,1966,0,Topographic,0,0,0,0,0,,AK_Healy_360922_1956_250000_geo.tif,AK_Healy_360922_1956_250000_geo,Healy,,
Healy,360923,250000,1956,1969,1970,0,Topographic,0,0,0,0,0,,AK_Healy_360923_1956_250000_geo.tif,AK_Healy_360923_1956_250000_geo,Healy,,
Healy,360924,250000,1956,1981,1981,0,Topographic,0,1,0,0,0,,AK_Healy_360924_1956_250000_geo.tif,AK_Healy_360924_1956_250000_geo,Healy,,1) USGS logo in marginalia
Healy,360925,250000,1956,1981,1981,0,Topographic,0,0,0,0,0,,AK_Healy_360925_1956_250000_geo.tif,AK_Healy_360925_1956_250000_geo,Healy,,
Holy Cross,463798,250000,1951,,1951,1,Topographic,0,0,0,0,0,sepia,AK_Holy Cross_463798_1951_250000_geo.tif,AK_Holy Cross_463798_1951_250000_geo,Holy Cross,,1) Print date assumed (stamped: Aug 16 1951)
Holy Cross,360928,250000,1952,,1960,0,Topographic,0,0,0,0,0,bright green,AK_Holy Cross_360928_1952_250000_geo.tif,AK_Holy Cross_360928_1952_250000_geo,Holy Cross,,
Holy Cross,360929,250000,1952,,1960,0,Topographic,1,0,0,0,0,,AK_Holy Cross_360929_1952_250000_geo.tif,AK_Holy Cross_360929_1952_250000_geo,Holy Cross,,
Holy Cross,360930,250000,1952,1969,1970,0,Topographic,0,0,0,0,0,,AK_Holy Cross_360930_1952_250000_geo.tif,AK_Holy Cross_360930_1952_250000_geo,Holy Cross,,
Holy Cross,360931,250000,1952,1975,1976,0,Topographic,0,0,0,0,0,,AK_Holy Cross_360931_1952_250000_geo.tif,AK_Holy Cross_360931_1952_250000_geo,Holy Cross,,
Holy Cross,360932,250000,1952,1975,1976,0,Topographic,1,0,1,0,0,,AK_Holy Cross_360932_1952_250000_geo.tif,AK_Holy Cross_360932_1952_250000_geo,Holy Cross,,
Holy Cross,360926,250000,1952,1988,1988,0,Topographic,0,0,0,0,0,,AK_Holy Cross_360926_1952_250000_geo.tif,AK_Holy Cross_360926_1952_250000_geo,Holy Cross,,
Holy Cross,463797,250000,1952,1988,1988,0,Topographic,0,1,0,0,0,,AK_Holy Cross_463797_1952_250000_geo.tif,AK_Holy Cross_463797_1952_250000_geo,Holy Cross,,1) USGS logo in marginalia
Hooper Bay,360934,250000,1951,,1951,1,Topographic,0,0,0,0,0,sepia,AK_Hooper Bay_360934_1951_250000_geo.tif,AK_Hooper Bay_360934_1951_250000_geo,Hooper Bay,,1) Print date assumed (stamped: Jul 5 1951)
Hooper Bay,360935,250000,1953,,1963,0,Topographic,1,0,0,0,0,,AK_Hooper Bay_360935_1953_250000_geo.tif,AK_Hooper Bay_360935_1953_250000_geo,Hooper Bay,,
Hooper Bay,360936,250000,1953,,1963,0,Topographic,0,0,0,0,0,,AK_Hooper Bay_360936_1953_250000_geo.tif,AK_Hooper Bay_360936_1953_250000_geo,Hooper Bay,,
Hooper Bay,463801,250000,1964,,1964,0,Q501-2 - Army COE,0,0,0,1,0,,AK_Hooper Bay_463801_1964_250000_geo.tif,AK_Hooper Bay_463801_1964_250000_geo,Hooper Bay,,
Hooper Bay,360937,250000,1953,1970,1972,0,Topographic,0,0,0,0,0,,AK_Hooper Bay_360937_1953_250000_geo.tif,AK_Hooper Bay_360937_1953_250000_geo,Hooper Bay,,
Hooper Bay,360939,250000,1953,1975,1977,0,Topographic,1,0,1,0,0,,AK_Hooper Bay_360939_1953_250000_geo.tif,AK_Hooper Bay_360939_1953_250000_geo,Hooper Bay,,
Hooper Bay,360933,250000,1953,1985,1986,0,Topographic,0,1,0,0,0,,AK_Hooper Bay_360933_1953_250000_geo.tif,AK_Hooper Bay_360933_1953_250000_geo,Hooper Bay,,
Howard Pass,463803,250000,1951,,1952,1,Topographic,0,0,0,0,0,sepia,AK_Howard Pass_463803_1951_250000_geo.tif,AK_Howard Pass_463803_1951_250000_geo,Howard Pass,,
Howard Pass,360943,250000,1956,,1959,0,Topographic,1,0,0,0,0,,AK_Howard Pass_360943_1956_250000_geo.tif,AK_Howard Pass_360943_1956_250000_geo,Howard Pass,,
Howard Pass,360944,250000,1956,,1959,0,Topographic,0,0,0,0,0,sepia,AK_Howard Pass_360944_1956_250000_geo.tif,AK_Howard Pass_360944_1956_250000_geo,Howard Pass,,
Howard Pass,360941,250000,1956,1966,1967,0,Topographic,0,0,0,0,0,,AK_Howard Pass_360941_1956_250000_geo.tif,AK_Howard Pass_360941_1956_250000_geo,Howard Pass,,
Howard Pass,360942,250000,1956,1966,1967,0,Topographic,1,0,1,0,0,,AK_Howard Pass_360942_1956_250000_geo.tif,AK_Howard Pass_360942_1956_250000_geo,Howard Pass,,
Howard Pass,360946,250000,1956,1975,1977,0,Topographic,0,1,0,0,0,,AK_Howard Pass_360946_1956_250000_geo.tif,AK_Howard Pass_360946_1956_250000_geo,Howard Pass,,
Hughes,463804,250000,1951,,1952,1,Topographic,0,0,0,0,0,sepia,AK_Hughes_463804_1951_250000_geo.tif,AK_Hughes_463804_1951_250000_geo,Hughes,,
Hughes,361772,250000,1956,,1959,0,Topographic,1,0,0,0,0,,AK_Hughes_361772_1956_250000_geo.tif,AK_Hughes_361772_1956_250000_geo,Hughes,,
Hughes,361773,250000,1956,,1959,0,Topographic,0,0,0,0,0,bright green,AK_Hughes_361773_1956_250000_geo.tif,AK_Hughes_361773_1956_250000_geo,Hughes,,
Hughes,464303,250000,1964,,1964,0,Q501-2 - Army COE,0,0,0,1,0,,AK_Hughes_464303_1964_250000_geo.tif,AK_Hughes_464303_1964_250000_geo,Hughes,,
Hughes,361776,250000,1956,1965,1966,0,Topographic,1,0,1,0,0,,AK_Hughes_361776_1965_250000_geo.tif,AK_Hughes_361776_1965_250000_geo,Hughes,,1) Date in filename is wrong
Hughes,361777,250000,1956,1965,1966,0,Topographic,0,0,0,0,0,bright green,AK_Hughes_361777_1956_250000_geo.tif,AK_Hughes_361777_1956_250000_geo,Hughes,,
Hughes,361775,250000,1956,1965,1973,0,Topographic,0,1,0,0,0,,AK_Hughes_361775_1956_250000_geo.tif,AK_Hughes_361775_1956_250000_geo,Hughes,,
Hughes,361778,250000,1956,1981,1981,0,Topographic,0,0,0,0,0,bright green,AK_Hughes_361778_1956_250000_geo.tif,AK_Hughes_361778_1956_250000_geo,Hughes,,
Hughes,361774,250000,1956,1982,1982,0,Topographic,0,0,0,0,0,bright green,AK_Hughes_361774_1956_250000_geo.tif,AK_Hughes_361774_1956_250000_geo,Hughes,,
Icy Bay,360949,250000,1951,,1951,1,Topographic,0,0,0,0,0,sepia,AK_Icy Bay_360949_1951_250000_geo.tif,AK_Icy Bay_360949_1951_250000_geo,Icy Bay,,1) Print date assumed
Icy Bay,360948,250000,1950,,1961,1,Topographic,0,0,0,0,0,,AK_Icy Bay_360948_1950_250000_geo.tif,AK_Icy Bay_360948_1950_250000_geo,Icy Bay,,
Icy Bay,360950,250000,1961,,1966,0,Topographic,0,1,0,0,0,,AK_Icy Bay_360950_1961_250000_geo.tif,AK_Icy Bay_360950_1961_250000_geo,Icy Bay,,
Icy Bay,360951,250000,1961,,1971,0,Topographic,0,0,0,0,0,,AK_Icy Bay_360951_1961_250000_geo.tif,AK_Icy Bay_360951_1961_250000_geo,Icy Bay,,
Icy Bay,360952,250000,1961,1983,1984,0,Bathymetric,0,0,0,0,1,,AK_Icy Bay_360952_1961_250000_geo.tif,AK_Icy Bay_360952_1961_250000_geo,Icy Bay,,
Iditarod,463812,250000,1951,,1952,1,Topographic,1,0,0,0,0,,AK_Iditarod_463812_1951_250000_geo.tif,AK_Iditarod_463812_1951_250000_geo,Iditarod,,
Iditarod,463814,250000,1951,,1952,1,Topographic,0,0,0,0,0,sepia,AK_Iditarod_463814_1951_250000_geo.tif,AK_Iditarod_463814_1951_250000_geo,Iditarod,,
Iditarod,463808,250000,1951,1956,1956,1,Topographic,1,0,1,0,0,,AK_Iditarod_463808_1951_250000_geo.tif,AK_Iditarod_463808_1951_250000_geo,Iditarod,,
Iditarod,463811,250000,1951,1956,1956,1,Topographic,0,0,0,0,0,sepia,AK_Iditarod_463811_1951_250000_geo.tif,AK_Iditarod_463811_1951_250000_geo,Iditarod,,
Iditarod,360955,250000,1956,,1965,0,Topographic,0,0,0,0,0,bright green,AK_Iditarod_360955_1956_250000_geo.tif,AK_Iditarod_360955_1956_250000_geo,Iditarod,,
Iditarod,360958,250000,1956,,1968,0,Topographic,0,0,0,0,0,bright green,AK_Iditarod_360958_1956_250000_geo.tif,AK_Iditarod_360958_1956_250000_geo,Iditarod,,
Iditarod,360959,250000,1956,1984,1984,0,Topographic,0,1,0,0,0,,AK_Iditarod_360959_1956_250000_geo.tif,AK_Iditarod_360959_1956_250000_geo,Iditarod,,
Ikpikpuk River,360961,250000,1951,,1951,1,Topographic,0,0,0,0,0,sepia,AK_Ikpikpuk River_360961_1951_250000_geo.tif,AK_Ikpikpuk River_360961_1951_250000_geo,Ikpikpuk River,,1) Print date assumed (hand labelled: 8-7-51)
Ikpikpuk River,360962,250000,1956,,1959,0,Topographic,0,0,0,0,0,sepia,AK_Ikpikpuk River_360962_1956_250000_geo.tif,AK_Ikpikpuk River_360962_1956_250000_geo,Ikpikpuk River,,
Ikpikpuk River,360963,250000,1956,,1960,0,Topographic,1,0,0,0,0,,AK_Ikpikpuk River_360963_1956_250000_geo.tif,AK_Ikpikpuk River_360963_1956_250000_geo,Ikpikpuk River,,
Ikpikpuk River,360964,250000,1956,1966,1967,0,Topographic,0,0,0,0,0,,AK_Ikpikpuk River_360964_1956_250000_geo.tif,AK_Ikpikpuk River_360964_1956_250000_geo,Ikpikpuk River,,
Ikpikpuk River,360965,250000,1956,1966,1967,0,Topographic,1,0,1,0,0,,AK_Ikpikpuk River_360965_1956_250000_geo.tif,AK_Ikpikpuk River_360965_1956_250000_geo,Ikpikpuk River,,
Ikpikpuk River,360966,250000,1956,1974,1975,0,Topographic,0,0,0,0,0,,AK_Ikpikpuk River_360966_1956_250000_geo.tif,AK_Ikpikpuk River_360966_1956_250000_geo,Ikpikpuk River,,
Ikpikpuk River,360960,250000,1956,1974,1988,0,Topographic,0,1,0,0,0,,AK_Ikpikpuk River_360960_1956_250000_geo.tif,AK_Ikpikpuk River_360960_1956_250000_geo,Ikpikpuk River,,
Iliamna,360971,250000,1952,,1953,1,Topographic,1,0,0,0,0,,AK_Iliamna_360971_1952_250000_geo.tif,AK_Iliamna_360971_1952_250000_geo,Iliamna,,
Iliamna,360972,250000,1952,,1953,1,Topographic,0,0,0,0,0,,AK_Iliamna_360972_1952_250000_geo.tif,AK_Iliamna_360972_1952_250000_geo,Iliamna,,
Iliamna,360970,250000,1952,,1955,1,Topographic,0,0,0,0,0,,AK_Iliamna_360970_1952_250000_geo.tif,AK_Iliamna_360970_1952_250000_geo,Iliamna,,
Iliamna,360973,250000,1952,,1955,0,Topographic,1,0,0,0,0,,AK_Iliamna_360973_1952_250000_geo.tif,AK_Iliamna_360973_1952_250000_geo,Iliamna,,
Iliamna,360974,250000,1957,,1965,0,Topographic,0,0,0,0,0,bright green,AK_Iliamna_360974_1957_250000_geo.tif,AK_Iliamna_360974_1957_250000_geo,Iliamna,,
Iliamna,360975,250000,1957,,1967,0,Topographic,1,0,0,0,0,,AK_Iliamna_360975_1957_250000_geo.tif,AK_Iliamna_360975_1957_250000_geo,Iliamna,,
Iliamna,360976,250000,1957,1970,1971,0,Topographic,0,0,0,0,0,bright green,AK_Iliamna_360976_1957_250000_geo.tif,AK_Iliamna_360976_1957_250000_geo,Iliamna,,
Iliamna,360977,250000,1957,1976,1977,0,Topographic,1,0,1,0,0,,AK_Iliamna_360977_1957_250000_geo.tif,AK_Iliamna_360977_1957_250000_geo,Iliamna,,
Iliamna,360978,250000,1957,1976,1977,0,Topographic,0,0,0,0,0,,AK_Iliamna_360978_1957_250000_geo.tif,AK_Iliamna_360978_1957_250000_geo,Iliamna,,
Iliamna,360979,250000,1957,1983,1983,0,Topographic,0,0,0,0,0,,AK_Iliamna_360979_1957_250000_geo.tif,AK_Iliamna_360979_1957_250000_geo,Iliamna,,
Iliamna,360969,250000,1957,1985,1986,0,Bathymetric,0,1,0,0,1,,AK_Iliamna_360969_1957_250000_geo.tif,AK_Iliamna_360969_1957_250000_geo,Iliamna,,
Juneau,360984,250000,1951,,1951,1,Topographic,1,0,0,0,0,,AK_Juneau_360984_1951_250000_geo.tif,AK_Juneau_360984_1951_250000_geo,Juneau,,1) Print date assumed (hand labelled: 5-11-51)
Juneau,360985,250000,1951,,1951,1,Topographic,0,0,0,0,0,sepia,AK_Juneau_360985_1951_250000_geo.tif,AK_Juneau_360985_1951_250000_geo,Juneau,,1) Print date assumed (hand labelled: 5-11-51)
Juneau,360983,250000,1951,,1954,1,Topographic,1,0,1,0,0,,AK_Juneau_360983_1951_250000_geo.tif,AK_Juneau_360983_1951_250000_geo,Juneau,,
Juneau,360986,250000,1951,,1954,1,Topographic,0,0,0,0,0,sepia,AK_Juneau_360986_1951_250000_geo.tif,AK_Juneau_360986_1951_250000_geo,Juneau,,
Juneau,360987,250000,1962,,1966,0,Topographic,0,0,0,0,0,,AK_Juneau_360987_1962_250000_geo.tif,AK_Juneau_360987_1962_250000_geo,Juneau,,
Juneau,360988,250000,1962,1971,1972,0,Topographic,0,0,0,0,0,,AK_Juneau_360988_1962_250000_geo.tif,AK_Juneau_360988_1962_250000_geo,Juneau,,
Juneau,360989,250000,1962,1980,1981,0,Topographic,0,0,0,0,0,bright green,AK_Juneau_360989_1962_250000_geo.tif,AK_Juneau_360989_1962_250000_geo,Juneau,,
Juneau,360990,250000,1962,1982,1982,0,Topographic,0,1,0,0,0,,AK_Juneau_360990_1962_250000_geo.tif,AK_Juneau_360990_1962_250000_geo,Juneau,,
Juneau,360981,250000,1962,1985,1985,0,Topographic,0,0,0,0,0,,AK_Juneau_360981_1962_250000_geo.tif,AK_Juneau_360981_1962_250000_geo,Juneau,,
Juneau,360980,250000,1962,1985,1992,0,Topographic,0,0,0,0,0,,AK_Juneau_360980_1962_250000_geo.tif,AK_Juneau_360980_1962_250000_geo,Juneau,2,
Juneau,360982,250000,1962,1985,1992,0,Topographic,0,0,0,0,0,,AK_Juneau_360982_1962_250000_geo.tif,AK_Juneau_360982_1962_250000_geo,Juneau,2,
Kaguyak,360992,250000,1951,,1955,1,Topographic,0,0,0,0,0,sepia,AK_Kaguyak_360992_1951_250000_geo.tif,AK_Kaguyak_360992_1951_250000_geo,Kaguyak,,
Kaguyak,463826,250000,1951,,1956,1,Topographic,0,0,0,0,0,sepia,AK_Kaguyak_463826_1951_250000_geo.tif,AK_Kaguyak_463826_1951_250000_geo,Kaguyak,,1) Print date assumed (stamped: Jul 31 1956)
Kaguyak,360994,250000,1952,,1956,0,Topographic,1,0,0,0,0,,AK_Kaguyak_360994_1952_250000_geo.tif,AK_Kaguyak_360994_1952_250000_geo,Kaguyak,,
Kaguyak,360995,250000,1952,,1956,0,Topographic,0,0,0,0,0,sepia,AK_Kaguyak_360995_1952_250000_geo.tif,AK_Kaguyak_360995_1952_250000_geo,Kaguyak,,
Kaguyak,360993,250000,1952,,1962,0,Topographic,1,0,1,0,0,,AK_Kaguyak_360993_1952_250000_geo.tif,AK_Kaguyak_360993_1952_250000_geo,Kaguyak,,
Kaguyak,360996,250000,1952,,1962,0,Topographic,0,0,0,0,0,sepia,AK_Kaguyak_360996_1952_250000_geo.tif,AK_Kaguyak_360996_1952_250000_geo,Kaguyak,,
Kaguyak,360997,250000,1952,1972,1976,0,Topographic,0,0,0,0,0,,AK_Kaguyak_360997_1952_250000_geo.tif,AK_Kaguyak_360997_1952_250000_geo,Kaguyak,,
Kaguyak,360998,250000,1952,1983,1983,0,Topographic,0,1,0,0,0,,AK_Kaguyak_360998_1952_250000_geo.tif,AK_Kaguyak_360998_1952_250000_geo,Kaguyak,,
Kantishna River,361000,250000,1951,,1951,1,Topographic,0,0,0,0,0,sepia,AK_Kantishna River_361000_1951_250000_geo.tif,AK_Kantishna River_361000_1951_250000_geo,Kantishna River,,1) Print date assumed (hand labelled: 3-28-1951)
Kantishna River,360999,250000,1948,,1956,1,Topographic,0,0,0,0,0,sepia,AK_Kantishna River_360999_1948_250000_geo.tif,AK_Kantishna River_360999_1948_250000_geo,Kantishna River,,
Kantishna River,361002,250000,1952,,1957,0,Topographic,1,0,0,0,0,,AK_Kantishna River_361002_1952_250000_geo.tif,AK_Kantishna River_361002_1952_250000_geo,Kantishna River,,
Kantishna River,361003,250000,1952,,1957,0,Topographic,0,0,0,0,0,bright green,AK_Kantishna River_361003_1952_250000_geo.tif,AK_Kantishna River_361003_1952_250000_geo,Kantishna River,,
Kantishna River,463832,250000,1964,,1964,0,Q501-2 - Army COE,0,0,0,1,0,,AK_Kantishna River_463832_1964_250000_geo.tif,AK_Kantishna River_463832_1964_250000_geo,Kantishna River,,
Kantishna River,361001,250000,1952,,1965,0,Topographic,1,0,1,0,0,,AK_Kantishna River_361001_1952_250000_geo.tif,AK_Kantishna River_361001_1952_250000_geo,Kantishna River,,
Kantishna River,361004,250000,1952,,1965,0,Topographic,0,0,0,0,0,bright green,AK_Kantishna River_361004_1952_250000_geo.tif,AK_Kantishna River_361004_1952_250000_geo,Kantishna River,,
Kantishna River,361005,250000,1952,1969,1970,0,Topographic,0,0,0,0,0,,AK_Kantishna River_361005_1952_250000_geo.tif,AK_Kantishna River_361005_1952_250000_geo,Kantishna River,,
Kantishna River,361006,250000,1952,1983,1983,0,Topographic,0,0,0,0,0,,AK_Kantishna River_361006_1952_250000_geo.tif,AK_Kantishna River_361006_1952_250000_geo,Kantishna River,,
Kantishna River,707796,250000,1952,1983,1983,0,Topographic,0,1,0,0,0,,AK_Kantishna River_707796_1952_250000_geo.tif,AK_Kantishna River_707796_1952_250000_geo,Kantishna River,,1) Additional Marginalia note RE:shaded relief
Karluk,361007,250000,1951,,1952,1,Topographic,0,0,0,0,0,,AK_Karluk_361007_1951_250000_geo.tif,AK_Karluk_361007_1951_250000_geo,Karluk,,
Karluk,361008,250000,1952,,1957,0,Topographic,1,0,0,0,0,,AK_Karluk_361008_1952_250000_geo.tif,AK_Karluk_361008_1952_250000_geo,Karluk,,
Karluk,361009,250000,1952,,1957,0,Topographic,0,0,0,0,0,,AK_Karluk_361009_1952_250000_geo.tif,AK_Karluk_361009_1952_250000_geo,Karluk,,
Karluk,463840,250000,1964,,1964,0,Q501-2 - Army COE,0,0,0,1,0,,AK_Karluk_463840_1964_250000_geo.tif,AK_Karluk_463840_1964_250000_geo,Karluk,,
Karluk,361010,250000,1952,,1965,0,Topographic,0,0,0,0,0,,AK_Karluk_361010_1952_250000_geo.tif,AK_Karluk_361010_1952_250000_geo,Karluk,,
Karluk,361011,250000,1952,1969,1970,0,Topographic,0,0,0,0,0,,AK_Karluk_361011_1952_250000_geo.tif,AK_Karluk_361011_1952_250000_geo,Karluk,,
Karluk,361012,250000,1952,1977,1978,0,Topographic,1,0,1,0,0,,AK_Karluk_361012_1952_250000_geo.tif,AK_Karluk_361012_1952_250000_geo,Karluk,,
Karluk,463839,250000,1952,1977,1978,0,Topographic,0,0,0,0,0,,AK_Karluk_463839_1952_250000_geo.tif,AK_Karluk_463839_1952_250000_geo,Karluk,,
Karluk,361013,250000,1952,1981,1982,0,Topographic,0,1,0,0,0,,AK_Karluk_361013_1952_250000_geo.tif,AK_Karluk_361013_1952_250000_geo,Karluk,,
Kateel River,361014,250000,1951,,1951,1,Topographic,0,0,0,0,0,sepia,AK_Kateel River_361014_1951_250000_geo.tif,AK_Kateel River_361014_1951_250000_geo,Kateel River,,1) Print date assumed (stamped: Sep 26 1951)
Kateel River,361015,250000,1955,,1959,0,Topographic,0,0,0,0,0,bright green,AK_Kateel River_361015_1955_250000_geo.tif,AK_Kateel River_361015_1955_250000_geo,Kateel River,,
Kateel River,361016,250000,1955,,1959,0,Topographic,1,0,0,0,0,,AK_Kateel River_361016_1955_250000_geo.tif,AK_Kateel River_361016_1955_250000_geo,Kateel River,,
Kateel River,361017,250000,1955,1968,1969,0,Topographic,1,0,1,0,0,,AK_Kateel River_361017_1955_250000_geo.tif,AK_Kateel River_361017_1955_250000_geo,Kateel River,,
Kateel River,361018,250000,1955,1968,1969,0,Topographic,0,0,0,0,0,,AK_Kateel River_361018_1955_250000_geo.tif,AK_Kateel River_361018_1955_250000_geo,Kateel River,,
Kateel River,361019,250000,1955,1974,1976,0,Topographic,0,0,0,0,0,,AK_Kateel River_361019_1955_250000_geo.tif,AK_Kateel River_361019_1955_250000_geo,Kateel River,,
Kateel River,361020,250000,1955,1984,1984,0,Topographic,0,1,0,0,0,,AK_Kateel River_361020_1955_250000_geo.tif,AK_Kateel River_361020_1955_250000_geo,Kateel River,,
Kenai,361026,250000,1950,,1950,1,Topographic,0,0,0,0,0,,AK_Kenai_361026_1950_250000_geo.tif,AK_Kenai_361026_1950_250000_geo,Kenai,,1) Print date assumed
Kenai,707974,250000,1950,,1950,1,Topographic,1,0,0,0,0,,AK_Kenai_707974_1950_250000_geo.tif,AK_Kenai_707974_1950_250000_geo,Kenai,,1) Print date assumed (stamped: ??? 14 1950)
Kenai,361023,250000,1944,,1954,1,Topographic,0,0,0,0,0,,AK_Kenai_361023_1944_250000_geo.tif,AK_Kenai_361023_1944_250000_geo,Kenai,,
Kenai,361024,250000,1944,,1954,1,Topographic,1,0,0,0,0,,AK_Kenai_361024_1944_250000_geo.tif,AK_Kenai_361024_1944_250000_geo,Kenai,,
Kenai,361022,250000,1944,,1958,1,Topographic,1,0,1,0,0,,AK_Kenai_361022_1944_250000_geo.tif,AK_Kenai_361022_1944_250000_geo,Kenai,,
Kenai,361025,250000,1944,,1959,0,Topographic,0,0,0,0,0,,AK_Kenai_361025_1944_250000_geo.tif,AK_Kenai_361025_1944_250000_geo,Kenai,,
Kenai,361028,250000,1958,,1967,0,Topographic,0,0,0,0,0,bright green,AK_Kenai_361028_1958_250000_geo.tif,AK_Kenai_361028_1958_250000_geo,Kenai,,
Kenai,361029,250000,1958,1969,1970,0,Topographic,0,0,0,0,0,,AK_Kenai_361029_1958_250000_geo.tif,AK_Kenai_361029_1958_250000_geo,Kenai,,
Kenai,361030,250000,1958,1969,1972,0,Topographic,0,0,0,0,0,,AK_Kenai_361030_1958_250000_geo.tif,AK_Kenai_361030_1958_250000_geo,Kenai,,
Kenai,361031,250000,1958,1977,1978,0,Topographic,0,0,0,0,0,,AK_Kenai_361031_1958_250000_geo.tif,AK_Kenai_361031_1958_250000_geo,Kenai,,
Kenai,361032,250000,1958,1982,1984,0,Topographic,0,1,0,0,0,,AK_Kenai_361032_1958_250000_geo.tif,AK_Kenai_361032_1958_250000_geo,Kenai,,
Kenai,361021,250000,1958,1986,1986,0,Bathymetric,0,0,0,0,1,,AK_Kenai_361021_1958_250000_geo.tif,AK_Kenai_361021_1958_250000_geo,Kenai,,
Ketchikan,361034,250000,1952,,1953,1,Topographic,0,0,0,0,0,sepia,AK_Ketchikan_361034_1952_250000_geo.tif,AK_Ketchikan_361034_1952_250000_geo,Ketchikan,,
Ketchikan,361035,250000,1952,,1953,1,Topographic,1,0,0,0,0,,AK_Ketchikan_361035_1952_250000_geo.tif,AK_Ketchikan_361035_1952_250000_geo,Ketchikan,,
Ketchikan,361033,250000,1952,,1955,1,Topographic,0,0,0,0,0,sepia,AK_Ketchikan_361033_1952_250000_geo.tif,AK_Ketchikan_361033_1952_250000_geo,Ketchikan,,
Ketchikan,361036,250000,1952,,1955,1,Topographic,1,0,1,0,0,,AK_Ketchikan_361036_1952_250000_geo.tif,AK_Ketchikan_361036_1952_250000_geo,Ketchikan,,
Ketchikan,361037,250000,1955,,1966,0,Topographic,0,0,0,0,0,bright green,AK_Ketchikan_361037_1955_250000_geo.tif,AK_Ketchikan_361037_1955_250000_geo,Ketchikan,,
Ketchikan,361038,250000,1955,,1969,0,Topographic,0,1,0,0,0,,AK_Ketchikan_361038_1955_250000_geo.tif,AK_Ketchikan_361038_1955_250000_geo,Ketchikan,,
